method,obs,cement,slag,ash,water,superplastic,coarseagg,fineagg,age
contribution,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contribution,643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
